tx_id,order_id,user_id,timestamp,merchant_id,merchant_name,crypto_asset,fiat_currency,fiat_volume_cad,tx_status,payment_channel,decline_reason,processor_code,flat_fee_cad,spread_income_cad,flow_direction,risk_score,aml_flag,ip_country,velocity_1h,is_high_risk,order_created_at,channel_selected_at,kyc_passed_at,payment_completed_at,settled_at,provider_amount_cad,ledger_amount_cad,recon_delta_cad,recon_status,latency_ms,settlement_latency_min
TX-20260625-0090,ORD-20260625-0090,U00476,2026-06-25T09:25:52Z,M1016,Merchant 1016,USDC,CAD,123.59,Completed,Interac e-Transfer,,APPROVED,1.02,0.15,Outflow,48.26,False,CA,0,False,2026-06-25T08:28:45Z,2026-06-25T08:34:19Z,2026-06-25T08:54:27Z,2026-06-25T09:25:52Z,2026-06-25T09:39:52Z,123.59,123.59,0.0,Matched,759,14
TX-20260625-0088,ORD-20260625-0088,U00577,2026-06-25T09:37:19Z,M1018,Merchant 1018,USDC,CAD,126.22,Completed,Interac e-Transfer,,APPROVED,1.03,0.15,Outflow,47.55,False,CA,4,False,2026-06-25T08:42:09Z,2026-06-25T08:47:39Z,,2026-06-25T09:37:19Z,2026-06-25T09:52:19Z,126.22,126.22,0.0,Matched,615,15
TX-20260625-0022,ORD-20260625-0022,U00151,2026-06-25T09:37:47Z,M1007,Merchant 1007,USDC,CAD,9.8,Completed,Crypto Network,,APPROVED,0.86,0.01,Outflow,35.51,False,HK,2,False,2026-06-25T08:52:26Z,2026-06-25T08:55:37Z,2026-06-25T09:19:27Z,2026-06-25T09:37:47Z,2026-06-25T10:01:47Z,9.8,9.8,0.0,Matched,245,24
TX-20260625-0075,ORD-20260625-0075,U00142,2026-06-25T09:40:30Z,M1011,Merchant 1011,USDT,CAD,89.06,Completed,Interac e-Transfer,,APPROVED,0.97,0.11,Outflow,35.91,False,CA,4,False,2026-06-25T08:40:53Z,2026-06-25T08:47:29Z,2026-06-25T08:53:39Z,2026-06-25T09:40:30Z,2026-06-25T09:52:30Z,89.06,89.06,0.0,Matched,1104,12
TX-20260625-0010,ORD-20260625-0010,U00167,2026-06-25T10:18:19Z,M1004,Merchant 1004,USDC,USD,227.29,Completed,Interac e-Transfer,,APPROVED,1.17,0.27,Inflow,72.4,False,HK,3,False,2026-06-25T09:36:47Z,2026-06-25T09:45:12Z,2026-06-25T09:46:51Z,2026-06-25T10:18:19Z,2026-06-25T10:40:19Z,227.29,227.29,0.0,Matched,592,22
TX-20260625-0039,ORD-20260625-0039,U00044,2026-06-25T10:23:27Z,M1018,Merchant 1018,USDC,CAD,67.16,Completed,Interac e-Transfer,,APPROVED,0.94,0.08,Outflow,51.09,False,CA,2,False,2026-06-25T10:22:12Z,2026-06-25T10:23:26Z,2026-06-25T10:34:39Z,2026-06-25T10:23:27Z,2026-06-25T11:16:27Z,67.16,67.16,0.0,Matched,568,53
TX-20260625-0007,ORD-20260625-0007,U00681,2026-06-25T10:26:45Z,M1013,Merchant 1013,USDC,CAD,130.77,Completed,Crypto Network,,APPROVED,1.03,0.16,Inflow,72.77,False,CA,2,False,2026-06-25T10:05:39Z,2026-06-25T10:10:03Z,2026-06-25T10:27:43Z,2026-06-25T10:26:45Z,2026-06-25T10:43:45Z,130.77,130.77,0.0,Matched,569,17
TX-20260625-0006,ORD-20260625-0006,U00610,2026-06-25T10:47:12Z,M1019,Merchant 1019,USDC,CAD,577.41,Completed,Wire Transfer,,APPROVED,1.66,0.69,Inflow,84.96,False,SG,1,False,2026-06-25T10:42:27Z,2026-06-25T10:42:48Z,2026-06-25T11:07:16Z,2026-06-25T10:47:12Z,2026-06-25T10:58:12Z,577.41,577.41,0.0,Matched,1121,11
TX-20260625-0062,ORD-20260625-0062,U00563,2026-06-25T10:58:18Z,M1015,Merchant 1015,USDT,CAD,1548.57,Completed,Interac e-Transfer,,APPROVED,3.02,1.86,Inflow,72.45,False,HK,5,False,2026-06-25T10:21:41Z,2026-06-25T10:30:12Z,2026-06-25T10:46:19Z,2026-06-25T10:58:18Z,2026-06-25T11:06:18Z,1548.57,1548.57,0.0,Matched,374,8
TX-20260625-0061,ORD-20260625-0061,U00653,2026-06-25T11:21:57Z,M1018,Merchant 1018,USDC,CAD,1834.76,Completed,Wire Transfer,,APPROVED,3.42,2.2,Outflow,27.22,False,CA,1,False,2026-06-25T11:19:59Z,2026-06-25T11:27:08Z,2026-06-25T11:40:26Z,2026-06-25T11:21:57Z,2026-06-25T11:32:57Z,1834.76,1834.76,0.0,Matched,483,11
TX-20260625-0029,ORD-20260625-0029,U00731,2026-06-25T11:29:15Z,M1001,Merchant 1001,USDC,CAD,364.64,Completed,Wire Transfer,,APPROVED,1.36,0.44,Inflow,56.75,False,CA,1,False,2026-06-25T10:42:26Z,2026-06-25T10:44:06Z,2026-06-25T10:47:26Z,2026-06-25T11:29:15Z,2026-06-25T11:41:15Z,364.64,364.64,0.0,Matched,719,12
TX-20260625-0076,ORD-20260625-0076,U00586,2026-06-25T11:32:31Z,M1010,Merchant 1010,USDC,CAD,155.73,Completed,Crypto Network,,APPROVED,1.07,0.19,Inflow,28.9,False,US,1,False,2026-06-25T11:20:56Z,2026-06-25T11:22:47Z,,2026-06-25T11:32:31Z,2026-06-25T11:48:31Z,155.73,155.73,0.0,Matched,461,16
TX-20260625-0093,ORD-20260625-0093,U00063,2026-06-25T11:43:17Z,M1001,Merchant 1001,USDT,CAD,90.47,Completed,Interac e-Transfer,,APPROVED,0.98,0.11,Outflow,40.0,False,CA,1,False,2026-06-25T11:22:40Z,2026-06-25T11:27:42Z,2026-06-25T11:32:42Z,2026-06-25T11:43:17Z,2026-06-25T11:52:17Z,90.47,90.47,0.0,Matched,853,9
TX-20260625-0032,ORD-20260625-0032,U00703,2026-06-25T12:20:17Z,M1012,Merchant 1012,USDC,CAD,179.77,Completed,Wire Transfer,,APPROVED,1.1,0.22,Outflow,69.9,False,NG,1,False,2026-06-25T11:22:24Z,2026-06-25T11:27:07Z,2026-06-25T11:41:53Z,2026-06-25T12:20:17Z,2026-06-25T12:27:17Z,164.05,179.77,-15.72,Mismatch,416,7
TX-20260625-0045,ORD-20260625-0045,U00129,2026-06-25T12:24:44Z,M1003,Merchant 1003,USDC,CAD,35.96,Completed,Crypto Network,,APPROVED,0.9,0.04,Outflow,25.26,False,CA,0,False,2026-06-25T11:33:17Z,2026-06-25T11:34:13Z,2026-06-25T11:41:54Z,2026-06-25T12:24:44Z,2026-06-25T12:41:44Z,35.96,35.96,0.0,Matched,309,17
TX-20260625-0078,ORD-20260625-0078,U00519,2026-06-25T12:28:55Z,M1001,Merchant 1001,USDC,USD,628.59,Completed,Interac e-Transfer,,APPROVED,1.73,0.75,Inflow,43.32,False,CA,0,False,2026-06-25T11:35:12Z,2026-06-25T11:40:28Z,2026-06-25T11:44:15Z,2026-06-25T12:28:55Z,2026-06-25T12:43:55Z,628.59,628.59,0.0,Matched,691,15
TX-20260625-0027,ORD-20260625-0027,U00407,2026-06-25T12:50:30Z,M1006,Merchant 1006,USDC,CAD,255.22,Completed,Interac e-Transfer,,APPROVED,1.21,0.31,Outflow,43.99,False,US,2,False,2026-06-25T11:54:09Z,2026-06-25T11:58:39Z,2026-06-25T12:06:28Z,2026-06-25T12:50:30Z,2026-06-25T13:11:30Z,255.22,255.22,0.0,Matched,460,21
TX-20260625-0099,ORD-20260625-0099,U00738,2026-06-25T12:54:20Z,M1010,Merchant 1010,USDC,CAD,56.7,Completed,Crypto Network,,APPROVED,0.93,0.07,Inflow,52.07,False,GB,1,False,2026-06-25T11:51:41Z,2026-06-25T11:58:59Z,2026-06-25T12:09:47Z,2026-06-25T12:54:20Z,2026-06-25T13:06:20Z,56.7,56.7,0.0,Matched,406,12
TX-20260625-0065,ORD-20260625-0065,U00362,2026-06-25T12:56:16Z,M1016,Merchant 1016,USDT,CAD,21.88,Completed,Card,,APPROVED,0.88,0.03,Inflow,28.9,False,HK,2,False,2026-06-25T12:04:56Z,2026-06-25T12:05:49Z,2026-06-25T12:09:35Z,2026-06-25T12:56:16Z,2026-06-25T13:22:16Z,21.88,21.88,0.0,Matched,359,26
TX-20260625-0050,ORD-20260625-0050,U00473,2026-06-25T13:02:06Z,M1008,Merchant 1008,USDT,USD,79.2,Completed,Wire Transfer,,APPROVED,0.96,0.1,Inflow,31.77,False,CA,1,False,2026-06-25T12:16:25Z,,,2026-06-25T13:02:06Z,2026-06-25T13:17:06Z,79.2,79.2,0.0,Matched,829,15
TX-20260625-0028,ORD-20260625-0028,U00316,2026-06-25T13:09:27Z,M1010,Merchant 1010,USDC,CAD,86.68,Completed,Card,,APPROVED,0.97,0.1,Inflow,46.94,False,NG,0,False,2026-06-25T12:14:00Z,2026-06-25T12:15:41Z,2026-06-25T12:33:29Z,2026-06-25T13:09:27Z,2026-06-25T13:39:27Z,86.68,86.68,0.0,Matched,283,30
TX-20260625-0030,ORD-20260625-0030,U00356,2026-06-25T13:09:50Z,M1002,Merchant 1002,USDC,CAD,198.39,Completed,Interac e-Transfer,,APPROVED,1.13,0.24,Outflow,56.59,False,US,2,False,2026-06-25T12:52:09Z,2026-06-25T12:58:35Z,2026-06-25T13:00:02Z,2026-06-25T13:09:50Z,2026-06-25T13:42:50Z,198.39,198.39,0.0,Matched,725,33
TX-20260625-0036,ORD-20260625-0036,U00440,2026-06-25T13:13:35Z,M1005,Merchant 1005,BTC,USD,137.72,Completed,Card,,APPROVED,1.04,0.29,Inflow,37.13,False,SG,0,False,2026-06-25T12:27:51Z,2026-06-25T12:29:45Z,2026-06-25T12:46:15Z,2026-06-25T13:13:35Z,2026-06-25T14:21:35Z,137.72,137.72,0.0,Matched,908,68
TX-20260625-0077,ORD-20260625-0077,U00549,2026-06-25T13:15:23Z,M1019,Merchant 1019,USDC,CAD,112.08,Completed,Interac e-Transfer,,APPROVED,1.01,0.13,Inflow,60.55,False,CA,0,False,2026-06-25T12:29:02Z,2026-06-25T12:38:33Z,2026-06-25T12:39:37Z,2026-06-25T13:15:23Z,2026-06-25T13:33:23Z,112.08,112.08,0.0,Matched,337,18
TX-20260625-0058,ORD-20260625-0058,U00203,2026-06-25T14:08:57Z,M1005,Merchant 1005,USDT,USD,453.66,Completed,Crypto Network,,APPROVED,1.49,0.54,Inflow,33.51,False,CA,2,False,2026-06-25T13:23:55Z,2026-06-25T13:32:36Z,2026-06-25T13:42:02Z,2026-06-25T14:08:57Z,2026-06-25T14:36:57Z,453.66,453.66,0.0,Matched,836,28
TX-20260625-0041,ORD-20260625-0041,U00501,2026-06-25T14:15:20Z,M1001,Merchant 1001,USDC,USD,210.19,Completed,Crypto Network,,APPROVED,1.14,0.25,Inflow,44.21,False,US,2,False,2026-06-25T13:21:11Z,2026-06-25T13:22:28Z,2026-06-25T13:46:37Z,2026-06-25T14:15:20Z,2026-06-25T14:29:20Z,210.19,210.19,0.0,Matched,360,14
TX-20260625-0085,ORD-20260625-0085,U00412,2026-06-25T14:21:48Z,M1009,Merchant 1009,USDC,USD,63.21,Completed,Wire Transfer,,APPROVED,0.94,0.08,Inflow,44.98,False,CA,3,False,2026-06-25T13:16:28Z,2026-06-25T13:19:13Z,2026-06-25T13:24:06Z,2026-06-25T14:21:48Z,2026-06-25T14:39:48Z,63.21,63.21,0.0,Matched,770,18
TX-20260625-0087,ORD-20260625-0087,U00175,2026-06-25T14:28:14Z,M1020,Merchant 1020,USDT,CAD,65.87,Completed,Crypto Network,,APPROVED,0.94,0.08,Inflow,39.34,False,US,1,False,2026-06-25T14:15:46Z,2026-06-25T14:16:20Z,2026-06-25T14:25:23Z,2026-06-25T14:28:14Z,2026-06-25T14:38:14Z,65.87,65.87,0.0,Matched,868,10
TX-20260625-0051,ORD-20260625-0051,U00132,2026-06-25T14:38:05Z,M1005,Merchant 1005,BTC,CAD,11.49,Completed,Card,,APPROVED,0.87,0.02,Outflow,31.93,False,US,3,False,2026-06-25T13:52:04Z,2026-06-25T13:59:43Z,2026-06-25T14:07:24Z,2026-06-25T14:38:05Z,2026-06-25T15:24:05Z,11.49,11.49,0.0,Matched,430,46
TX-20260625-0013,ORD-20260625-0013,U00537,2026-06-25T14:48:42Z,M1010,Merchant 1010,USDC,USD,97.22,Completed,Interac e-Transfer,,APPROVED,0.99,0.12,Outflow,69.1,False,SG,2,False,2026-06-25T14:19:02Z,2026-06-25T14:28:12Z,,2026-06-25T14:48:42Z,2026-06-25T14:56:42Z,97.22,97.22,0.0,Matched,440,8
TX-20260625-0018,ORD-20260625-0018,U00718,2026-06-25T15:08:03Z,M1013,Merchant 1013,USDT,CAD,364.79,Completed,Wire Transfer,,APPROVED,1.36,0.44,Inflow,36.08,False,SG,0,False,2026-06-25T14:00:49Z,2026-06-25T14:03:55Z,2026-06-25T14:26:46Z,2026-06-25T15:08:03Z,2026-06-25T16:06:03Z,364.79,364.79,0.0,Matched,1243,58
TX-20260625-0053,ORD-20260625-0053,U00496,2026-06-25T15:27:53Z,M1019,Merchant 1019,USDC,CAD,642.34,Completed,Interac e-Transfer,,APPROVED,1.75,0.77,Inflow,37.59,False,CA,4,False,2026-06-25T15:10:49Z,2026-06-25T15:19:38Z,2026-06-25T15:32:25Z,2026-06-25T15:27:53Z,2026-06-25T15:44:53Z,642.34,642.34,0.0,Matched,3505,17
TX-20260625-0064,ORD-20260625-0064,U00574,2026-06-25T15:53:01Z,M1009,Merchant 1009,USDC,CAD,302.13,Completed,Interac e-Transfer,,APPROVED,1.27,0.36,Outflow,23.94,False,US,2,False,2026-06-25T15:13:03Z,2026-06-25T15:20:36Z,2026-06-25T15:31:02Z,2026-06-25T15:53:01Z,2026-06-25T16:03:01Z,302.13,302.13,0.0,Matched,2415,10
TX-20260625-0024,ORD-20260625-0024,U00274,2026-06-25T15:57:12Z,M1009,Merchant 1009,BTC,USD,373.82,Completed,Interac e-Transfer,,APPROVED,1.37,0.79,Inflow,43.97,False,GB,2,False,2026-06-25T15:01:34Z,2026-06-25T15:08:41Z,2026-06-25T15:25:45Z,2026-06-25T15:57:12Z,2026-06-25T16:33:12Z,373.82,373.82,0.0,Matched,1234,36
TX-20260625-0089,ORD-20260625-0089,U00699,2026-06-25T16:12:50Z,M1008,Merchant 1008,USDT,CAD,58.12,Completed,Interac e-Transfer,,APPROVED,0.93,0.07,Outflow,24.06,False,CA,0,False,2026-06-25T15:46:27Z,2026-06-25T15:50:47Z,2026-06-25T16:07:37Z,2026-06-25T16:12:50Z,2026-06-25T16:53:50Z,58.12,58.12,0.0,Matched,409,41
TX-20260625-0054,ORD-20260625-0054,U00050,2026-06-25T16:20:03Z,M1017,Merchant 1017,USDC,CAD,707.09,Completed,Card,,APPROVED,1.84,0.85,Inflow,40.62,False,HK,3,False,2026-06-25T15:22:25Z,2026-06-25T15:28:28Z,2026-06-25T15:51:35Z,2026-06-25T16:20:03Z,2026-06-25T16:30:03Z,707.09,707.09,0.0,Matched,613,10
TX-20260625-0068,ORD-20260625-0068,U00252,2026-06-25T16:36:49Z,M1003,Merchant 1003,USDT,USD,357.66,Completed,Wire Transfer,,APPROVED,1.35,0.43,Inflow,30.53,False,CA,0,False,2026-06-25T16:27:50Z,2026-06-25T16:34:16Z,2026-06-25T16:46:39Z,2026-06-25T16:36:49Z,2026-06-25T16:50:49Z,357.66,357.66,0.0,Matched,394,14
TX-20260625-0073,ORD-20260625-0073,U00330,2026-06-25T16:37:08Z,M1012,Merchant 1012,BTC,USD,4424.15,Completed,Interac e-Transfer,,APPROVED,7.04,9.29,Inflow,75.24,False,GB,1,False,2026-06-25T16:19:06Z,2026-06-25T16:21:30Z,2026-06-25T16:36:29Z,2026-06-25T16:37:08Z,2026-06-25T17:25:08Z,4424.15,4424.15,0.0,Matched,580,48
TX-20260625-0003,ORD-20260625-0003,U00213,2026-06-25T16:38:14Z,M1019,Merchant 1019,USDC,CAD,411.78,Failed,Wire Transfer,Bank Rejection,BANK_DECLINE,0.0,0.0,Inflow,68.98,False,CA,2,False,2026-06-25T15:37:36Z,2026-06-25T15:47:00Z,2026-06-25T16:09:44Z,,,411.78,411.78,0.0,Matched,680,
TX-20260625-0082,ORD-20260625-0082,U00225,2026-06-25T16:47:30Z,M1012,Merchant 1012,USDT,CAD,409.45,Completed,Crypto Network,,APPROVED,1.42,0.49,Inflow,87.95,False,CA,3,True,2026-06-25T16:10:47Z,2026-06-25T16:13:49Z,2026-06-25T16:20:29Z,2026-06-25T16:47:30Z,2026-06-25T16:54:30Z,409.45,409.45,0.0,Matched,452,7
TX-20260625-0063,ORD-20260625-0063,U00467,2026-06-25T16:52:25Z,M1002,Merchant 1002,USDC,CAD,232.04,Completed,Wire Transfer,,APPROVED,1.17,0.28,Inflow,31.04,False,US,1,False,2026-06-25T16:16:37Z,2026-06-25T16:25:54Z,2026-06-25T16:30:52Z,2026-06-25T16:52:25Z,2026-06-25T17:07:25Z,232.04,232.04,0.0,Matched,393,15
TX-20260625-0021,ORD-20260625-0021,U00718,2026-06-25T16:55:12Z,M1017,Merchant 1017,USDT,CAD,219.84,Completed,Interac e-Transfer,,APPROVED,1.16,0.26,Inflow,46.06,False,CA,1,False,2026-06-25T16:50:32Z,2026-06-25T16:54:21Z,2026-06-25T17:12:56Z,2026-06-25T16:55:12Z,2026-06-25T17:14:12Z,219.84,219.84,0.0,Matched,511,19
TX-20260625-0020,ORD-20260625-0020,U00026,2026-06-25T17:05:24Z,M1005,Merchant 1005,USDT,CAD,237.73,Completed,Interac e-Transfer,,APPROVED,1.18,0.29,Inflow,42.06,False,CA,1,False,2026-06-25T16:53:13Z,2026-06-25T16:56:51Z,2026-06-25T17:21:48Z,2026-06-25T17:05:24Z,2026-06-25T17:25:24Z,237.73,237.73,0.0,Matched,934,20
TX-20260625-0043,ORD-20260625-0043,U00161,2026-06-25T17:16:06Z,M1004,Merchant 1004,USDT,USD,192.04,Completed,Crypto Network,,APPROVED,1.12,0.23,Inflow,42.03,True,US,6,True,2026-06-25T17:12:55Z,2026-06-25T17:16:41Z,,2026-06-25T17:16:06Z,2026-06-25T17:39:06Z,192.04,192.04,0.0,Matched,830,23
TX-20260625-0092,ORD-20260625-0092,U00084,2026-06-25T17:29:28Z,M1010,Merchant 1010,BTC,CAD,66.68,Completed,Crypto Network,,APPROVED,0.94,0.14,Inflow,85.32,False,CA,2,True,2026-06-25T17:08:02Z,2026-06-25T17:11:15Z,2026-06-25T17:15:16Z,2026-06-25T17:29:28Z,2026-06-25T18:03:28Z,66.68,66.68,0.0,Matched,1098,34
TX-20260625-0016,ORD-20260625-0016,U00438,2026-06-25T17:38:41Z,M1005,Merchant 1005,USDT,CAD,122.78,Completed,Crypto Network,,APPROVED,1.02,0.15,Inflow,53.86,False,CA,2,False,2026-06-25T16:43:08Z,2026-06-25T16:44:19Z,2026-06-25T16:58:05Z,2026-06-25T17:38:41Z,2026-06-25T17:58:41Z,122.78,122.78,0.0,Matched,702,20
TX-20260625-0038,ORD-20260625-0038,U00170,2026-06-25T17:55:40Z,M1011,Merchant 1011,ETH,CAD,107.27,Completed,Crypto Network,,APPROVED,1.0,0.23,Inflow,34.67,False,CA,1,False,2026-06-25T17:12:19Z,2026-06-25T17:21:20Z,2026-06-25T17:29:27Z,2026-06-25T17:55:40Z,2026-06-25T18:46:40Z,107.27,107.27,0.0,Matched,508,51
TX-20260625-0055,ORD-20260625-0055,U00128,2026-06-25T18:21:35Z,M1012,Merchant 1012,USDC,CAD,84.67,Pending,Wire Transfer,,PENDING,0.0,0.0,Inflow,44.63,False,CA,3,False,2026-06-25T18:02:43Z,2026-06-25T18:05:23Z,2026-06-25T18:08:47Z,,,84.67,84.67,0.0,Matched,536,
TX-20260625-0026,ORD-20260625-0026,U00726,2026-06-25T18:36:14Z,M1013,Merchant 1013,BTC,USD,469.23,Completed,Interac e-Transfer,,APPROVED,1.51,0.99,Inflow,60.87,False,US,0,False,2026-06-25T17:33:41Z,2026-06-25T17:42:59Z,2026-06-25T18:06:17Z,2026-06-25T18:36:14Z,2026-06-25T19:52:14Z,469.23,469.23,0.0,Matched,325,76
TX-20260625-0074,ORD-20260625-0074,U00369,2026-06-25T18:37:46Z,M1015,Merchant 1015,USDT,CAD,597.42,Completed,Crypto Network,,APPROVED,1.69,0.72,Inflow,96.58,True,US,2,True,2026-06-25T18:07:24Z,2026-06-25T18:15:42Z,2026-06-25T18:30:30Z,2026-06-25T18:37:46Z,2026-06-25T18:55:46Z,597.42,597.42,0.0,Matched,500,18
TX-20260625-0100,ORD-20260625-0100,U00553,2026-06-25T19:00:25Z,M1003,Merchant 1003,ETH,USD,464.43,Completed,Interac e-Transfer,,APPROVED,1.5,0.98,Outflow,55.19,False,HK,2,False,2026-06-25T18:21:26Z,,,2026-06-25T19:00:25Z,2026-06-25T19:36:25Z,464.43,464.43,0.0,Matched,318,36
TX-20260625-0014,ORD-20260625-0014,U00657,2026-06-25T19:16:46Z,M1017,Merchant 1017,USDC,USD,1961.93,Completed,Interac e-Transfer,,APPROVED,3.6,2.35,Outflow,57.47,False,GB,3,False,2026-06-25T18:07:04Z,2026-06-25T18:12:27Z,2026-06-25T18:20:44Z,2026-06-25T19:16:46Z,2026-06-25T20:57:46Z,1961.93,1961.93,0.0,Matched,525,101
TX-20260625-0025,ORD-20260625-0025,U00325,2026-06-25T19:34:28Z,M1018,Merchant 1018,USDC,CAD,216.38,Completed,Wire Transfer,,APPROVED,1.15,0.26,Inflow,58.46,False,GB,2,False,2026-06-25T18:44:22Z,2026-06-25T18:51:05Z,2026-06-25T19:13:35Z,2026-06-25T19:34:28Z,2026-06-25T20:00:28Z,216.38,216.38,0.0,Matched,277,26
TX-20260625-0081,ORD-20260625-0081,U00048,2026-06-25T19:36:39Z,M1010,Merchant 1010,USDC,CAD,169.76,Completed,Interac e-Transfer,,APPROVED,1.09,0.2,Outflow,43.14,False,HK,1,False,2026-06-25T19:18:52Z,2026-06-25T19:19:42Z,2026-06-25T19:25:42Z,2026-06-25T19:36:39Z,2026-06-25T19:52:39Z,169.76,169.76,0.0,Matched,341,16
TX-20260625-0023,ORD-20260625-0023,U00664,2026-06-25T20:01:45Z,M1017,Merchant 1017,USDT,USD,744.62,Completed,Card,,APPROVED,1.89,0.89,Outflow,39.91,False,NG,0,False,2026-06-25T19:51:36Z,2026-06-25T19:54:04Z,2026-06-25T19:59:45Z,2026-06-25T20:01:45Z,2026-06-25T20:23:45Z,744.62,744.62,0.0,Matched,363,22
TX-20260625-0079,ORD-20260625-0079,U00213,2026-06-25T20:12:50Z,M1008,Merchant 1008,USDT,USD,870.36,Pending,Interac e-Transfer,,PENDING,0.0,0.0,Inflow,57.77,False,US,4,False,2026-06-25T19:37:08Z,2026-06-25T19:38:34Z,2026-06-25T20:02:22Z,,,870.36,870.36,0.0,Matched,687,
TX-20260625-0017,ORD-20260625-0017,U00062,2026-06-25T20:25:50Z,M1014,Merchant 1014,USDC,CAD,3302.64,Failed,Interac e-Transfer,Bank Rejection,BANK_DECLINE,0.0,0.0,Outflow,52.79,False,NG,1,False,2026-06-25T20:21:55Z,2026-06-25T20:29:34Z,2026-06-25T20:51:19Z,,,3302.64,3302.64,0.0,Matched,386,
TX-20260625-0049,ORD-20260625-0049,U00269,2026-06-25T20:32:52Z,M1014,Merchant 1014,USDT,CAD,217.05,Completed,Interac e-Transfer,,APPROVED,1.15,0.26,Inflow,76.77,False,NG,1,False,2026-06-25T20:16:45Z,2026-06-25T20:24:56Z,2026-06-25T20:32:38Z,2026-06-25T20:32:52Z,2026-06-25T20:42:52Z,217.05,217.05,0.0,Matched,402,10
TX-20260625-0098,ORD-20260625-0098,U00699,2026-06-25T20:42:42Z,M1019,Merchant 1019,USDT,CAD,142.97,Completed,Interac e-Transfer,,APPROVED,1.05,0.17,Inflow,44.22,False,US,0,False,2026-06-25T19:36:36Z,,,2026-06-25T20:42:42Z,2026-06-25T20:47:42Z,142.97,142.97,0.0,Matched,1000,5
TX-20260625-0048,ORD-20260625-0048,U00360,2026-06-25T21:12:03Z,M1005,Merchant 1005,ETH,CAD,333.3,Completed,Interac e-Transfer,,APPROVED,1.32,0.7,Outflow,40.06,False,US,1,False,2026-06-25T20:25:34Z,2026-06-25T20:31:39Z,2026-06-25T20:49:33Z,2026-06-25T21:12:03Z,2026-06-25T21:33:03Z,333.3,333.3,0.0,Matched,456,21
TX-20260625-0002,ORD-20260625-0002,U00017,2026-06-25T21:36:05Z,M1020,Merchant 1020,BTC,USD,100.47,Completed,Crypto Network,,APPROVED,0.99,0.21,Outflow,82.13,False,CA,2,False,2026-06-25T20:53:40Z,2026-06-25T21:01:30Z,2026-06-25T21:25:48Z,2026-06-25T21:36:05Z,2026-06-25T22:55:05Z,100.47,100.47,0.0,Matched,368,79
TX-20260625-0083,ORD-20260625-0083,U00213,2026-06-25T22:12:24Z,M1007,Merchant 1007,USDC,CAD,1000.71,Completed,Interac e-Transfer,,APPROVED,2.25,1.2,Outflow,46.28,False,CA,2,False,2026-06-25T21:46:24Z,2026-06-25T21:50:15Z,2026-06-25T22:07:24Z,2026-06-25T22:12:24Z,2026-06-25T22:34:24Z,1000.71,1000.71,0.0,Matched,991,22
TX-20260625-0056,ORD-20260625-0056,U00393,2026-06-25T22:48:46Z,M1017,Merchant 1017,USDC,USD,757.11,Completed,Card,,APPROVED,1.91,0.91,Outflow,28.33,False,GB,1,False,2026-06-25T22:02:19Z,2026-06-25T22:10:34Z,2026-06-25T22:24:43Z,2026-06-25T22:48:46Z,2026-06-25T22:56:46Z,757.11,757.11,0.0,Matched,725,8
TX-20260625-0067,ORD-20260625-0067,U00071,2026-06-25T23:03:42Z,M1019,Merchant 1019,USDC,CAD,555.68,Completed,Interac e-Transfer,,APPROVED,1.63,0.67,Outflow,88.91,False,CA,3,True,2026-06-25T22:28:12Z,2026-06-25T22:30:17Z,2026-06-25T22:50:18Z,2026-06-25T23:03:42Z,2026-06-25T23:13:42Z,555.68,555.68,0.0,Matched,911,10
TX-20260625-0012,ORD-20260625-0012,U00446,2026-06-25T23:25:27Z,M1014,Merchant 1014,USDC,CAD,1115.07,Completed,Interac e-Transfer,,APPROVED,2.41,1.34,Outflow,38.75,False,CA,2,False,2026-06-25T22:58:35Z,2026-06-25T23:08:21Z,2026-06-25T23:31:12Z,2026-06-25T23:25:27Z,2026-06-25T23:45:27Z,1115.07,1115.07,0.0,Matched,461,20
TX-20260625-0034,ORD-20260625-0034,U00356,2026-06-25T23:37:46Z,M1002,Merchant 1002,USDC,CAD,134.48,Completed,Interac e-Transfer,,APPROVED,1.04,0.16,Inflow,28.97,False,GB,2,False,2026-06-25T23:32:35Z,2026-06-25T23:35:23Z,2026-06-25T23:57:25Z,2026-06-25T23:37:46Z,2026-06-26T00:28:46Z,134.48,134.48,0.0,Matched,1248,51
TX-20260625-0019,ORD-20260625-0019,U00301,2026-06-25T23:41:18Z,M1007,Merchant 1007,USDT,USD,1457.04,Completed,Crypto Network,,APPROVED,2.89,1.75,Outflow,36.24,False,US,1,False,2026-06-25T22:45:37Z,2026-06-25T22:49:37Z,2026-06-25T23:06:59Z,2026-06-25T23:41:18Z,2026-06-25T23:56:18Z,1457.04,1457.04,0.0,Matched,831,15
TX-20260625-0008,ORD-20260625-0008,U00500,2026-06-26T00:03:21Z,M1014,Merchant 1014,ETH,CAD,593.87,Completed,Card,,APPROVED,1.68,1.25,Inflow,59.31,False,US,2,False,2026-06-25T23:37:39Z,2026-06-25T23:42:14Z,2026-06-26T00:03:38Z,2026-06-26T00:03:21Z,2026-06-26T00:47:21Z,593.87,593.87,0.0,Matched,767,44
